"pincode","city","state_code","cod","prepaid","pickup","zone"
"364431","AMRELI","GUJARAT","N","Y","N","Z4"
"364432","Amreli","Gujarat","N","Y","N","Z4"
"364435","AMRELI","GUJARAT","N","Y","N","Z4"
"364436","Amreli","Gujarat","N","Y","N","Z4"
"364440","JETPUR","GUJARAT","Y","Y","Y","Z4"
"364445","Dhari","Gujarat","Y","Y","Y","Z4"
"364455","Amreli","Gujarat","N","Y","Y","Z4"
"364456","Savarkundla","Gujarat","Y","Y","N","Z4"
"364457","Gondal","Gujarat","N","Y","Y","Z4"
"364458","Dhari","Gujarat","Y","Y","N","Z4"
"364460","Amreli","Gujarat","N","Y","N","Z4"
"364465","Amreli","Gujarat","Y","Y","Y","Z4"
"364470","Amreli","Gujarat","Y","Y","Y","Z4"
"364481","Dhari","Gujarat","Y","Y","N","Z4"
"364485","Jetpur","Gujarat","Y","Y","Y","Z4"
"364490","Amreli","Gujarat","Y","Y","Y","Z4"
"364505","Palitana","Gujarat","Y","Y","Y","Z4"
"364510","Mahuva","Gujarat","Y","Y","Y","Z4"
"364514","Savarkundla","Gujarat","Y","Y","N","Z4"
"364515","Savarkundla","Gujarat","Y","Y","Y","Z4"
"364517","Savarkundla","Gujarat","Y","Y","N","Z4"
"364518","SAVARKUNDLA","GUJARAT","Y","Y","Y","Z4"
"364519","AMRELI","GUJARAT","N","Y","N","Z4"
"364521","Savarkundla","Gujarat","Y","Y","N","Z4"
"364522","Savarkundla","Gujarat","Y","Y","Y","Z4"
"364523","Savarkundla","Gujarat","Y","Y","N","Z4"
"364524","Savarkundla","Gujarat","Y","Y","Y","Z4"
"364525","PALITANA","GUJARAT","Y","Y","Y","Z4"
"364530","Savarkundla","Gujarat","Y","Y","Y","Z4"
"364535","Junagadh","Gujarat","Y","Y","Y","Z4"
"364536","AMRELI","GUJARAT","N","Y","Y","Z4"
"364537","AMRELI","GUJARAT","N","Y","Y","Z4"
"364540","Amreli","Gujarat","Y","Y","Y","Z4"
"364545","Unagj","Gujarat","Y","Y","N","Z4"
"364550","Amreli","Gujarat","N","Y","N","Z4"
"364560","RAJULA","GUJARAT","Y","Y","Y","Z4"
"364561","Mahuva","GUJARAT","Y","Y","Y","Z4"
"364565","Amreli","Gujarat","Y","Y","Y","Z4"
"364570","AMRELI","GUJARAT","N","Y","Y","Z4"
"364601","Amreli","Gujarat","N","Y","Y","Z4"
"364610","AMRELI","GUJARAT","N","Y","N","Z4"
"364615","Amreli","Gujarat","N","Y","Y","Z4"
"364616","Amreli","Gujarat","N","Y","N","Z4"
"364620","AMRELI","GUJARAT","N","Y","Y","Z4"
"364622","Barwala","Haryana","Y","Y","Y","Z4"
"364630","Savarkundla","Gujarat","Y","Y","Y","Z4"
"364632","Lathi","Gujarat","N","Y","N","Z4"
"364633","SAVARKUNDLA","GUJARAT","Y","Y","Y","Z4"
"364635","Savarkundla","Gujarat","Y","Y","N","Z4"
"364640","Lathi","Gujarat","N","Y","N","Z4"
"364641","LATHI","GUJARAT","N","Y","N","Z4"
"364645","Junagadh","Gujarat","Y","Y","Y","Z4"
"364660","Dhari","Gujarat","Y","Y","Y","Z4"
"364710","Rajkot","Gujarat","Y","Y","Y","Z4"
"364712","Botad","Gujarat","Y","Y","Y","Z4"
"364713","Botad","Gujarat","Y","Y","Y","Z4"
"364714","RAJKOT","GUJARAT","Y","Y","Y","Z4"
"364720","Botad","Gujarat","Y","Y","Y","Z4"
"364730","Dhasa","Gujarat","Y","Y","Y","Z4"
"364740","Dhasa","Gujarat","Y","Y","Y","Z4"
"364741","Gathda","Gujarat","Y","Y","Y","Z4"
"364750","Gathda","Gujarat","Y","Y","Y","Z4"
"364760","Gathda","Gujarat","Y","Y","Y","Z4"
"364765","Gathda","Gujarat","Y","Y","Y","Z4"
"365000","AMRELI","Gujarat","N","N","Y","Z4"
"365001","Rajkot","Gujarat","Y","Y","Y","Z4"
"365220","Dhasa","Gujarat","Y","Y","Y","Z4"
"365410","Amreli","Gujarat","Y","Y","Y","Z4"
"365421","Dhasa","Gujarat","Y","Y","Y","Z4"
"365422","LATHI","GUJARAT","N","Y","N","Z4"
"365430","Amreli","Gujarat","Y","Y","Y","Z4"
"365435","Dhasa","Gujarat","Y","Y","Y","Z4"
"365440","Amreli","Gujarat","Y","Y","Y","Z4"
"365450","VADIA","Gujarat","Y","Y","Y","Z4"
"365455","Amreli","Gujarat","Y","Y","Y","Z4"
"365456","Amreli","Gujarat","Y","Y","Y","Z4"
"365460","Amreli","Gujarat","Y","Y","Y","Z4"
"365480","Bhesan","Gujarat","Y","Y","Y","Z4"
"365490","Rajkot","GUJARAT","Y","Y","Y","Z4"
"365535","Amreli","Gujarat","Y","Y","Y","Z4"
"365540","Rajula","Gujarat","Y","Y","Y","Z4"
"365541","Rajula","Gujarat","Y","Y","Y","Z4"
"365545","Rajula","Gujarat","Y","Y","Y","Z4"
"365550","Rajula","Gujarat","Y","Y","N","Z4"
"365555","RAJULA","Gujarat","Y","Y","Y","Z4"
"365560","Rajula","Gujarat","Y","Y","Y","Z4"
"365565","Rajula","Gujarat","Y","Y","N","Z4"
"365601","Amreli","Gujarat","Y","Y","Y","Z4"
"365610","Amreli","Gujarat","Y","Y","Y","Z4"
"365615","Amreli","Gujarat","N","Y","Y","Z4"
"365616","AMRELI","GUJARAT","N","Y","Y","Z4"
"365620","Amreli","Gujarat","Y","Y","Y","Z4"
"365630","Visavadar","Gujarat","Y","Y","Y","Z4"
"365632","Dhari","Gujarat","Y","Y","N","Z4"
"365635","Savarkundla","Gujarat","Y","Y","Y","Z4"
"365640","Visavadar","Gujarat","Y","Y","Y","Z4"
"365645","Visavadar","Gujarat","Y","Y","Y","Z4"
"365650","Visavadar","Gujarat","Y","Y","Y","Z4"
"365660","Visavadar","Gujarat","Y","Y","Y","Z4"
"365665","Amreli","Gujarat","Y","Y","Y","Z4"
"365730","BARODA","GUJARAT","N","Y","Y","Z4"
"370001","Bhuj","Gujarat","Y","Y","Y","Z4"
"370002","Bhuj","Gujarat","Y","Y","Y","Z4"
"370006","Bhuj","Gujarat","Y","Y","Y","Z4"
"370007","Bhuj","Gujarat","Y","Y","Y","Z4"
"370015","Bhuj Expansion","Gujarat","Y","Y","Y","Z4"
"370020","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"370030","Bhuj","Gujarat","Y","Y","Y","Z4"
"370040","Bhuj","Gujarat","Y","Y","Y","Z4"
"370061","Bhuj","Gujarat","Y","Y","Y","Z4"
"370100","ANJAR","GUJARAT","N","Y","Y","Z4"
"370105","Bhuj","Gujarat","Y","Y","Y","Z4"
"370110","Anjar","Gujarat","Y","Y","Y","Z4"
"370111","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370115","Bhachau","Gujarat","Y","Y","Y","Z4"
"370130","Anjar","Gujarat","Y","Y","Y","Z4"
"370132","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370135","Bhachau","Gujarat","Y","Y","Y","Z4"
"370140","Bhachau","Gujarat","Y","Y","Y","Z4"
"370141","Bhachau","GUJARAT","Y","Y","N","Z4"
"370146","Bhachau","Gujarat","N","Y","N","Z4"
"370147","BHACHAU","GUJARAT","N","Y","N","Z4"
"370150","Bhachau","Gujarat","Y","Y","Y","Z4"
"370155","Bhachau","Gujarat","Y","Y","Y","Z4"
"370156","Rapar","Gujarat","Y","Y","Y","Z4"
"370160","Rapar","Gujarat","Y","Y","Y","Z4"
"370165","Rapar","Gujarat","Y","Y","Y","Z4"
"370170","Botad","Gujarat","Y","Y","Y","Z4"
"370201","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370202","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370203","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370204","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370205","Anjar","Gujarat","Y","Y","Y","Z4"
"370210","KUTCH","GUJARAT","Y","Y","Y","Z4"
"370230","Kutch","Gujarat","Y","Y","Y","Z4"
"370240","Gandhidham","Gujarat","Y","Y","Y","Z4"
"370405","Mundra","Gujarat","Y","Y","Y","Z4"
"370410","Mundra","Gujarat","Y","Y","Y","Z4"
"370411","Mundra","Gujarat","Y","Y","N","Z4"
"370415","Mundra","Gujarat","Y","Y","Y","Z4"
"370421","Mundra","Gujarat","Y","Y","Y","Z4"
"370425","Mundra","Gujarat","Y","Y","N","Z4"
"370427","Bhuj","Gujarat","Y","Y","Y","Z4"
"370429","Bhuj","Gujarat","Y","Y","Y","Z4"
"370430","Bhuj Expansion","Gujarat","Y","Y","Y","Z4"
"370435","Mandvi","Gujarat","Y","Y","Y","Z4"
"370445","Mandvi","Gujarat","Y","Y","Y","Z4"
"370450","MANDVI","GUJARAT","Y","Y","Y","Z4"
"370455","Mandvi","Gujarat","Y","Y","Y","Z4"
"370460","Mandvi","Gujarat","Y","Y","Y","Z4"
"370465","Mandvi","Gujarat","Y","Y","Y","Z4"
"370471","RAJKOT","GUJARAT","Y","Y","Y","Z4"
"370472","Mandvi","Gujarat","Y","Y","Y","Z4"
"370475","Mandvi","Gujarat","Y","Y","Y","Z4"
"370485","Mandvi","Gujarat","Y","Y","Y","Z4"
"370490","Naliya","Gujarat","Y","Y","Y","Z4"
"370511","Naliya","Gujarat","Y","Y","Y","Z4"
"370515","NALIYA","GUJARAT","N","Y","N","Z4"
"370601","Naliya","Gujarat","Y","Y","N","Z4"
"370602","Nakhatrana","Gujarat","N","Y","N","Z4"
"370605","Nakhatrana","Gujarat","Y","Y","Y","Z4"
"370610","Nakhatrana","Gujarat","Y","Y","Y","Z4"
"370611","Bhuj","Gujarat","Y","Y","N","Z4"
"370615","Nakhtrana","Gujarat","Y","Y","Y","Z4"
"370620","Nakhatrana","Gujarat","Y","Y","Y","Z4"
"370625","Dayapar","Gujarat","Y","Y","Y","Z4"
"370627","Dayapar","Gujarat","Y","Y","Y","Z4"
"370630","Dayapar","Gujarat","Y","Y","Y","Z4"
"370635","Bhuj","Gujarat","Y","Y","Y","Z4"
"370640","Naliya","Gujarat","Y","Y","Y","Z4"
"370645","Naliya","Gujarat","Y","Y","Y","Z4"
"370650","Naliya","Gujarat","Y","Y","Y","Z4"
"370655","Naliya","Gujarat","Y","Y","Y","Z4"
"370660","Naliya","Gujarat","Y","Y","Y","Z4"
"370665","Nakhatrana","Gujarat","Y","Y","Y","Z4"
"370670","Nakhatrana","Gujarat","Y","Y","Y","Z4"
"370675","Nakhatrana","Gujarat","Y","Y","Y","Z4"
"380000","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380001","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380002","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380003","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380004","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380005","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380006","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"380007","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380008","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380009","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380010","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380011","Ahmedabad","GUJARAT","Y","Y","Y","Z4"
"380012","Vadodara","Gujarat","Y","Y","Y","Z4"
"380013","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380014","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380015","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380016","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380017","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380018","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380019","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380020","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380021","Ahmedabad","GUJARAT","Y","Y","Y","Z4"
"380022","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380023","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380024","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380025","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380026","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380027","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380028","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380029","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"380030","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380038","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380041","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380043","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380045","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380049","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380050","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380051","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380052","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380053","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380054","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380055","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380056","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380057","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380058","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380059","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380060","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380061","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380062","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380063","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380075","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380081","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380123","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380151","Ahmedabad","Gujarat","Y","Y","N","Z4"
"380152","Ahmedabad","GUJARAT","Y","Y","Y","Z4"
"380202","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380210","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"380215","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380316","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380330","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380452","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"380481","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"381111","Ahmedabad","Gujarat","N","N","Y","Z4"
"381156","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"381520","VALSAD","GUJARAT","Y","Y","Y","Z4"
"382000","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382001","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382002","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382003","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382004","Gandhinagar","GUJARAT","Y","Y","Y","Z4"
"382005","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382006","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382007","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382008","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382009","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382010","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382011","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382012","GANDHINAGAR","GUJARAT","Y","Y","Y","Z4"
"382013","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382014","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382015","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382016","Gandhinagar","GUJARAT","Y","Y","Y","Z4"
"382017","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382018","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382019","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382020","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382021","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382022","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382023","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382024","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382025","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382026","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382027","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382028","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382029","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382030","Gandhinagar","GUJARAT","Y","Y","Y","Z4"
"382032","AHMEDABAD","Gujarat","N","Y","N","Z4"
"382041","GANDHINAGAR","GUJARAT","Y","Y","Y","Z4"
"382042","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382043","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382044","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382045","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382050","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382051","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382110","Sanand","Gujarat","Y","Y","Y","Z4"
"382115","Sanand","Gujarat","Y","Y","Y","Z4"
"382117","AHMEDABAD","Gujarat","N","Y","N","Z4"
"382120","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"382121","KALOL","GUJARAT","N","Y","Y","Z4"
"382122","#N/A","#N/A","Y","Y","N","Z4"
"382130","Mehsana","Gujarat","Y","Y","Y","Z4"
"382140","Mehsana","Gujarat","Y","Y","Y","Z4"
"382145","Kadi","Gujarat","Y","Y","Y","Z4"
"382150","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382155","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382160","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382165","Kadi","Gujarat","Y","Y","Y","Z4"
"382166","Kadi-Gj","Gujarat","N","Y","N","Z4"
"382170","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"382210","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382211","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382212","AHMEDABAD","GUJARAT","N","Y","N","Z4"
"382213","Bavla","Gujarat","Y","Y","Y","Z4"
"382214","AHMEDABAD","Gujarat","N","Y","N","Z4"
"382215","AHMEDABAD","GUJARAT","N","Y","N","Z4"
"382220","Bavla","Gujarat","Y","Y","Y","Z4"
"382225","Bavala","Gujarat","Y","Y","Y","Z4"
"382230","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382240","Bavla","Gujarat","Y","Y","Y","Z4"
"382241","Limdi","GUJARAT","Y","Y","N","Z4"
"382245","RAJKOT","GUJARAT","Y","Y","Y","Z4"
"382250","Dhandhuka","Gujarat","Y","Y","Y","Z4"
"382255","Botad","Gujarat","Y","Y","Y","Z4"
"382260","Dholka","Gujarat","Y","Y","Y","Z4"
"382265","Dholka","Gujarat","Y","Y","Y","Z4"
"382270","Limdi","Gujarat","Y","Y","Y","Z4"
"382276","Limdi","GUJARAT","Y","Y","N","Z4"
"382305","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"382308","Dahegam","Gujarat","Y","Y","Y","Z4"
"382310","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382315","Dahegam","Gujarat","Y","Y","Y","Z4"
"382316","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382320","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382321","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382324","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382325","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382327","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382330","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382333","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382334","AHMEDABAD","GUJARAT","N","Y","N","Z4"
"382340","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382345","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382346","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382350","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382352","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382355","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382360","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382404","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382405","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382410","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382415","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382417","AHMEDABAD","GUJARAT","N","Y","Y","Z4"
"382418","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382420","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382421","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382422","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382423","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382424","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382425","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382426","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382427","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382428","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382430","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382431","AHMEDABAD","Gujarat","N","Y","N","Z4"
"382433","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"382434","AHMEDABAD","GUJARAT","Y","Y","N","Z4"
"382435","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382440","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382442","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382443","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382445","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"382449","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382450","Botad","Gujarat","Y","Y","Y","Z4"
"382451","BARWALAGJ","Gujarat","N","Y","N","Z4"
"382455","Dhandhuka","Gujarat","Y","Y","Y","Z4"
"382460","Dhandhuka","Gujarat","Y","Y","Y","Z4"
"382461","AHMEDABAD","GUJARAT","Y","Y","N","Z4"
"382463","Dhandhuka","Gujarat","Y","Y","Y","Z4"
"382465","Dhandhuka","Gujarat","Y","Y","Y","Z4"
"382470","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382475","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382480","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382481","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382610","GANDHINAGAR","GUJARAT","Y","Y","Y","Z4"
"382620","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382625","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382630","AHMEDABAD","GUJARAT","Y","Y","Y","Z4"
"382640","Kalol","Gujarat","Y","Y","Y","Z4"
"382644","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382650","Mansa Gj","Gujarat","Y","Y","Y","Z4"
"382655","Gandhinagar","GUJARAT","Y","Y","Y","Z4"
"382704","Mehsana","Gujarat","N","Y","Y","Z4"
"382705","Mehsana","Gujarat","Y","Y","Y","Z4"
"382706","Mehsana","Gujarat","Y","Y","Y","Z4"
"382707","Mehsana","Gujarat","N","Y","Y","Z4"
"382708","Mehsana","Gujarat","N","Y","Y","Z4"
"382709","Mehsana","Gujarat","Y","Y","Y","Z4"
"382710","Mehsana","Gujarat","Y","Y","Y","Z4"
"382711","Mehsana","Gujarat","Y","Y","Y","Z4"
"382712","Anand","Gujarat","Y","Y","Y","Z4"
"382713","Mehsana","Gujarat","Y","Y","Y","Z4"
"382715","Kadi","Gujarat","Y","Y","Y","Z4"
"382716","Kadi","Gujarat","Y","Y","Y","Z4"
"382717","Kadi","Gujarat","N","Y","Y","Z4"
"382718","MEHSANA","GUJARAT","N","Y","Y","Z4"
"382719","Kalol","Gujarat","Y","Y","Y","Z4"
"382720","Kalol","Gujarat","Y","Y","Y","Z4"
"382721","Santej","Gujarat","Y","Y","Y","Z4"
"382722","Kalol","Gujarat","Y","Y","Y","Z4"
"382723","Kalol","Gujarat","N","Y","Y","Z4"
"382724","KALOL","GUJARAT","Y","Y","Y","Z4"
"382725","Kalol","Gujarat","Y","Y","Y","Z4"
"382726","Kalol","Gujarat","N","Y","N","Z4"
"382727","MEHSANA","GUJARAT","Y","Y","Y","Z4"
"382728","Kadi","Gujarat","Y","Y","Y","Z4"
"382729","Kalol","Gujarat","Y","Y","Y","Z4"
"382730","Mehsana","Gujarat","Y","Y","Y","Z4"
"382731","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382732","Mehsana","Gujarat","Y","Y","Y","Z4"
"382733","Mehsana","Gujarat","Y","Y","Y","Z4"
"382734","Mehsana","Gujarat","Y","Y","N","Z4"
"382735","Kalol","Gujarat","Y","Y","Y","Z4"
"382736","Mansa Gj","Gujarat","Y","Y","Y","Z4"
"382737","Ahmedabad","Gujarat","Y","Y","Y","Z4"
"382739","Mansa Gj","Gujarat","Y","Y","N","Z4"
"382740","Kalol","Gujarat","Y","Y","Y","Z4"
"382741","Mehsana","Gujarat","N","Y","Y","Z4"
"382742","KALOL","GUJARAT","N","Y","Y","Z4"
"382743","Kalol","Gujarat","Y","Y","Y","Z4"
"382745","Patdi","Gujarat","Y","Y","Y","Z4"
"382750","Viramgam","Gujarat","Y","Y","Y","Z4"
"382755","Viramgam","Gujarat","Y","Y","Y","Z4"
"382760","Patdi","Gujarat","Y","Y","Y","Z4"
"382765","Patdi","Gujarat","Y","Y","Y","Z4"
"382775","Surendranagar","Gujarat","Y","Y","Y","Z4"
"382780","Viramgam","Gujarat","Y","Y","Y","Z4"
"382797","Vijapur","Gujarat","Y","Y","N","Z4"
"382805","Vijapur","Gujarat","Y","Y","Y","Z4"
"382806","Mehsana","Gujarat","Y","Y","Y","Z4"
"382810","Vijapur","Gujarat","Y","Y","Y","Z4"
"382812","Vijapur","Gujarat","Y","Y","N","Z4"
"382815","Vijapur","Gujarat","Y","Y","Y","Z4"
"382816","Vijapur","Gujarat","Y","Y","Y","Z4"
"382820","Vijapur","Gujarat","Y","Y","Y","Z4"
"382823","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382825","Mehsana","GUJARAT","Y","Y","Y","Z4"
"382826","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382830","Vijapur","Gujarat","Y","Y","Y","Z4"
"382831","Vijapur","Gujarat","Y","Y","Y","Z4"
"382832","Vijapur","Gujarat","Y","Y","Y","Z4"
"382833","Vijapur","Gujarat","Y","Y","Y","Z4"
"382835","Mansa Gj","Gujarat","Y","Y","Y","Z4"
"382836","Vijapur","Gujarat","Y","Y","N","Z4"
"382840","Vijapur","Gujarat","Y","Y","Y","Z4"
"382845","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382850","Vijapur","Gujarat","Y","Y","Y","Z4"
"382851","Vijapur","Gujarat","Y","Y","Y","Z4"
"382855","Gandhinagar","Gujarat","Y","Y","Y","Z4"
"382856","Vijapur","Gujarat","Y","Y","N","Z4"
"382857","Vijapur","Gujarat","Y","Y","Y","Z4"
"382860","Vadnagar","Gujarat","Y","Y","Y","Z4"
"382861","Vadnagar","Gujarat","Y","Y","Y","Z4"
"382862","Mehsana","Gujarat","N","Y","N","Z4"
"382863","AHMEDABAD","GUJARAT","N","Y","N","Z4"
"382865","Mehsana","Gujarat","Y","Y","Y","Z4"
"382867","Mehsana","Gujarat","Y","Y","Y","Z4"
"382868","Mehsana","Gujarat","N","Y","N","Z4"
"382870","VIJAPUR (GUJ)","GUJARAT","Y","Y","Y","Z4"
